cve_id,state,days_public,hours_public,public_date,public_date_origin,clock_known,rule,rule_strength,rule_certainty,rule_basis,self_disclosed,owner_nameable,veto_evaluated,clock_origin,advisory_date,advisory_days_public,sources,feed_count,refs,source_urls,package,ecosystem,description,state_verified_this_run
CVE-2026-52742,RESERVED,39,936,2026-07-26,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-26,39,ghsa-repos,1,ghsa-repos:gocd/gocd	GHSA-7xxx-fv46-vp7h,"{""ghsa-repos"": ""https://github.com/gocd/gocd/security/advisories/GHSA-7xxx-fv46-vp7h""}",,,gocd/gocd repository advisory GHSA-7xxx-fv46-vp7h,true
CVE-2026-52740,RESERVED,39,936,2026-07-26,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-26,39,ghsa-repos,1,ghsa-repos:gocd/gocd	GHSA-9jfm-4f6v-79wh,"{""ghsa-repos"": ""https://github.com/gocd/gocd/security/advisories/GHSA-9jfm-4f6v-79wh""}",,,gocd/gocd repository advisory GHSA-9jfm-4f6v-79wh,true
CVE-2026-52741,RESERVED,39,936,2026-07-26,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-26,39,ghsa-repos,1,ghsa-repos:gocd/gocd	GHSA-hj3c-q23m-fxcg,"{""ghsa-repos"": ""https://github.com/gocd/gocd/security/advisories/GHSA-hj3c-q23m-fxcg""}",,,gocd/gocd repository advisory GHSA-hj3c-q23m-fxcg,true
CVE-2026-15705,RESERVED,38,912,2026-07-27,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-29,36,"alas,debian,ubuntu-osv",3,alas:CVE-2026-15705;debian:qemu;ubuntu-osv:UBUNTU-CVE-2026-15705,"{""alas"": ""https://explore.alas.aws.amazon.com/CVE-2026-15705.html"", ""debian"": ""https://security-tracker.debian.org/tracker/CVE-2026-15705"", ""ubuntu-osv"": ""https://ubuntu.com/security/CVE-2026-15705""}",qemu,,"In QEMU's USB redirection (usbredir) implementation, a use-after-free vulnerability exists in the usbredir_buffered_bulk_packet() function in hw/usb/redirect.c. When processing a multi-fragment buffered bulk packet that is split into max-packet-size chunks, only the final fragment owns the shared parser memory allocation (via free_on_destroy).",true
CVE-2026-15578,RESERVED,38,912,2026-07-27,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-29,36,"alas,debian,ubuntu-osv",3,alas:CVE-2026-15578;debian:qemu;ubuntu-osv:UBUNTU-CVE-2026-15578,"{""alas"": ""https://explore.alas.aws.amazon.com/CVE-2026-15578.html"", ""debian"": ""https://security-tracker.debian.org/tracker/CVE-2026-15578"", ""ubuntu-osv"": ""https://ubuntu.com/security/CVE-2026-15578""}",qemu,,"In QEMU's VNC server implementation (ui/vnc.c), the set_pixel_format() function does not properly validate the red_max, green_max, and blue_max fields from a client's SetPixelFormat message.",true
CVE-2026-8348,RESERVED,38,912,2026-07-27,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-29,36,"alas,debian,ubuntu-osv",3,alas:CVE-2026-8348;debian:qemu;ubuntu-osv:UBUNTU-CVE-2026-8348,"{""alas"": ""https://explore.alas.aws.amazon.com/CVE-2026-8348.html"", ""debian"": ""https://security-tracker.debian.org/tracker/CVE-2026-8348"", ""ubuntu-osv"": ""https://ubuntu.com/security/CVE-2026-8348""}",qemu,,"In QEMU's 9pfs (virtio-9p) implementation, the TXATTRCREATE and TXATTRWALK request handlers do not limit the number of simultaneously open xattr FIDs. Each xattr FID allocates a host memory buffer for the extended attribute value.",true
CVE-2026-16043,RESERVED,38,912,2026-07-27,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-29,36,"alas,debian,ubuntu-osv",3,alas:CVE-2026-16043;debian:qemu;ubuntu-osv:UBUNTU-CVE-2026-16043,"{""alas"": ""https://explore.alas.aws.amazon.com/CVE-2026-16043.html"", ""debian"": ""https://security-tracker.debian.org/tracker/CVE-2026-16043"", ""ubuntu-osv"": ""https://ubuntu.com/security/CVE-2026-16043""}",qemu,,"In QEMU's sysbus-xhci (USB 3.0 host controller) emulation (hw/usb/hcd-xhci.c, hw/usb/hcd-xhci-sysbus.c), an out-of-bounds heap access vulnerability exists in the xhci_sysbus_intr_ raise() function.",true
CVE-2026-61475,RESERVED,38,912,2026-07-27,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-29,36,"alas,debian,ubuntu-osv",3,alas:CVE-2026-61475;debian:qemu;ubuntu-osv:UBUNTU-CVE-2026-61475,"{""alas"": ""https://explore.alas.aws.amazon.com/CVE-2026-61475.html"", ""debian"": ""https://security-tracker.debian.org/tracker/CVE-2026-61475"", ""ubuntu-osv"": ""https://ubuntu.com/security/CVE-2026-61475""}",qemu,,"In QEMU's VNC server implementation (ui/vnc.c), the vnc_refresh_lossy_rect() function contains an out-of-bounds write vulnerability when marking dirty bitmap rows during lossy tile refresh.",true
CVE-2026-63319,RESERVED,38,912,2026-07-27,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-29,36,"alas,debian,ubuntu-osv",3,alas:CVE-2026-63319;debian:qemu;ubuntu-osv:UBUNTU-CVE-2026-63319,"{""alas"": ""https://explore.alas.aws.amazon.com/CVE-2026-63319.html"", ""debian"": ""https://security-tracker.debian.org/tracker/CVE-2026-63319"", ""ubuntu-osv"": ""https://ubuntu.com/security/CVE-2026-63319""}",qemu,,"In QEMU's USB redirection (usbredir) implementation (hw/usb/redirect.c), a malicious usbredir peer can send an ep_info message that resets max_packet_size to 0 after bulk receiving has already started.",true
CVE-2026-9238,RESERVED,38,912,2026-07-27,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-29,36,"alas,debian,ubuntu-osv",3,alas:CVE-2026-9238;debian:qemu;ubuntu-osv:UBUNTU-CVE-2026-9238,"{""alas"": ""https://explore.alas.aws.amazon.com/CVE-2026-9238.html"", ""debian"": ""https://security-tracker.debian.org/tracker/CVE-2026-9238"", ""ubuntu-osv"": ""https://ubuntu.com/security/CVE-2026-9238""}",qemu,,"In QEMU's 9pfs (virtio-9p) implementation, the v9fs_readdir() function does not properly constrain the memory allocation size for Treaddir responses.",true
CVE-2026-65837,RESERVED,38,912,2026-07-27,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-27,38,ghsa-repos,1,ghsa-repos:CESNET/netopeer2	GHSA-rf23-r5v9-x2ch,"{""ghsa-repos"": ""https://github.com/CESNET/netopeer2/security/advisories/GHSA-rf23-r5v9-x2ch""}",,,CESNET/netopeer2 repository advisory GHSA-rf23-r5v9-x2ch,true
CVE-2026-79758,RESERVED,38,912,2026-07-27,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-27,38,ghsa-repos,1,ghsa-repos:Termix-SSH/Termix	GHSA-372w-6f3h-vcm4,"{""ghsa-repos"": ""https://github.com/Termix-SSH/Termix/security/advisories/GHSA-372w-6f3h-vcm4""}",,,Termix-SSH/Termix repository advisory GHSA-372w-6f3h-vcm4,true
CVE-2026-79759,RESERVED,38,912,2026-07-27,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-27,38,ghsa-repos,1,ghsa-repos:Termix-SSH/Termix	GHSA-w4cf-69fj-g96f,"{""ghsa-repos"": ""https://github.com/Termix-SSH/Termix/security/advisories/GHSA-w4cf-69fj-g96f""}",,,Termix-SSH/Termix repository advisory GHSA-w4cf-69fj-g96f,true
CVE-2026-79766,RESERVED,38,912,2026-07-27,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-27,38,ghsa-repos,1,ghsa-repos:Termix-SSH/Termix	GHSA-pr55-25gf-5f9v,"{""ghsa-repos"": ""https://github.com/Termix-SSH/Termix/security/advisories/GHSA-pr55-25gf-5f9v""}",,,Termix-SSH/Termix repository advisory GHSA-pr55-25gf-5f9v,true
CVE-2026-79765,RESERVED,38,912,2026-07-27,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-27,38,ghsa-repos,1,ghsa-repos:Termix-SSH/Termix	GHSA-vx7c-4gxw-vr2h,"{""ghsa-repos"": ""https://github.com/Termix-SSH/Termix/security/advisories/GHSA-vx7c-4gxw-vr2h""}",,,Termix-SSH/Termix repository advisory GHSA-vx7c-4gxw-vr2h,true
CVE-2026-79764,RESERVED,38,912,2026-07-27,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-27,38,ghsa-repos,1,ghsa-repos:Termix-SSH/Termix	GHSA-mwr3-35ph-pjqg,"{""ghsa-repos"": ""https://github.com/Termix-SSH/Termix/security/advisories/GHSA-mwr3-35ph-pjqg""}",,,Termix-SSH/Termix repository advisory GHSA-mwr3-35ph-pjqg,true
CVE-2026-79763,RESERVED,38,912,2026-07-27,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-27,38,ghsa-repos,1,ghsa-repos:Termix-SSH/Termix	GHSA-x9h9-f7jc-8jwj,"{""ghsa-repos"": ""https://github.com/Termix-SSH/Termix/security/advisories/GHSA-x9h9-f7jc-8jwj""}",,,Termix-SSH/Termix repository advisory GHSA-x9h9-f7jc-8jwj,true
CVE-2026-79762,RESERVED,38,912,2026-07-27,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-27,38,ghsa-repos,1,ghsa-repos:Termix-SSH/Termix	GHSA-685g-ccvv-6p8m,"{""ghsa-repos"": ""https://github.com/Termix-SSH/Termix/security/advisories/GHSA-685g-ccvv-6p8m""}",,,Termix-SSH/Termix repository advisory GHSA-685g-ccvv-6p8m,true
CVE-2026-79761,RESERVED,38,912,2026-07-27,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-27,38,ghsa-repos,1,ghsa-repos:Termix-SSH/Termix	GHSA-p2g3-2xq3-23gx,"{""ghsa-repos"": ""https://github.com/Termix-SSH/Termix/security/advisories/GHSA-p2g3-2xq3-23gx""}",,,Termix-SSH/Termix repository advisory GHSA-p2g3-2xq3-23gx,true
CVE-2026-79760,RESERVED,38,912,2026-07-27,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-27,38,ghsa-repos,1,ghsa-repos:Termix-SSH/Termix	GHSA-6hx3-9mgq-h9fj,"{""ghsa-repos"": ""https://github.com/Termix-SSH/Termix/security/advisories/GHSA-6hx3-9mgq-h9fj""}",,,Termix-SSH/Termix repository advisory GHSA-6hx3-9mgq-h9fj,true
CVE-2026-65960,RESERVED,38,912,2026-07-27,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-27,38,ghsa-repos,1,ghsa-repos:cilium/tetragon	GHSA-6qqg-3qf7-p3v5,"{""ghsa-repos"": ""https://github.com/cilium/tetragon/security/advisories/GHSA-6qqg-3qf7-p3v5""}",,,cilium/tetragon repository advisory GHSA-6qqg-3qf7-p3v5,true
CVE-2026-77427,RESERVED,38,912,2026-07-27,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-27,38,ghsa-repos,1,ghsa-repos:error311/FileRise	GHSA-g6p5-9cpq-mp5h,"{""ghsa-repos"": ""https://github.com/error311/FileRise/security/advisories/GHSA-g6p5-9cpq-mp5h""}",,,error311/FileRise repository advisory GHSA-g6p5-9cpq-mp5h,true
CVE-2026-69194,RESERVED,38,912,2026-07-27,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-27,38,ghsa-repos,1,ghsa-repos:error311/FileRise	GHSA-rmwm-wq9g-583g,"{""ghsa-repos"": ""https://github.com/error311/FileRise/security/advisories/GHSA-rmwm-wq9g-583g""}",,,error311/FileRise repository advisory GHSA-rmwm-wq9g-583g,true
CVE-2026-69193,RESERVED,38,912,2026-07-27,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-27,38,ghsa-repos,1,ghsa-repos:error311/FileRise	GHSA-5m63-83jf-gwx8,"{""ghsa-repos"": ""https://github.com/error311/FileRise/security/advisories/GHSA-5m63-83jf-gwx8""}",,,error311/FileRise repository advisory GHSA-5m63-83jf-gwx8,true
CVE-2026-69191,RESERVED,38,912,2026-07-27,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-27,38,ghsa-repos,1,ghsa-repos:error311/FileRise	GHSA-p9qc-2r93-jccq,"{""ghsa-repos"": ""https://github.com/error311/FileRise/security/advisories/GHSA-p9qc-2r93-jccq""}",,,error311/FileRise repository advisory GHSA-p9qc-2r93-jccq,true
CVE-2026-55214,RESERVED,38,912,2026-07-27,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-27,38,ghsa-repos,1,ghsa-repos:glpi-project/glpi	GHSA-8v8p-w8mq-wqcg,"{""ghsa-repos"": ""https://github.com/glpi-project/glpi/security/advisories/GHSA-8v8p-w8mq-wqcg""}",,,glpi-project/glpi repository advisory GHSA-8v8p-w8mq-wqcg,true
CVE-2026-57152,RESERVED,38,912,2026-07-27,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-27,38,ghsa-repos,1,ghsa-repos:glpi-project/glpi	GHSA-7v5q-w6f3-2v8p,"{""ghsa-repos"": ""https://github.com/glpi-project/glpi/security/advisories/GHSA-7v5q-w6f3-2v8p""}",,,glpi-project/glpi repository advisory GHSA-7v5q-w6f3-2v8p,true
CVE-2026-53610,RESERVED,38,912,2026-07-27,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-27,38,ghsa-repos,1,ghsa-repos:glpi-project/glpi	GHSA-76v9-ch69-g67r,"{""ghsa-repos"": ""https://github.com/glpi-project/glpi/security/advisories/GHSA-76v9-ch69-g67r""}",,,glpi-project/glpi repository advisory GHSA-76v9-ch69-g67r,true
CVE-2026-53629,RESERVED,38,912,2026-07-27,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-27,38,ghsa-repos,1,ghsa-repos:glpi-project/glpi	GHSA-cpcj-x335-5cmh,"{""ghsa-repos"": ""https://github.com/glpi-project/glpi/security/advisories/GHSA-cpcj-x335-5cmh""}",,,glpi-project/glpi repository advisory GHSA-cpcj-x335-5cmh,true
CVE-2026-52848,RESERVED,38,912,2026-07-27,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-27,38,ghsa-repos,1,ghsa-repos:glpi-project/glpi	GHSA-hgr8-qvp5-mhch,"{""ghsa-repos"": ""https://github.com/glpi-project/glpi/security/advisories/GHSA-hgr8-qvp5-mhch""}",,,glpi-project/glpi repository advisory GHSA-hgr8-qvp5-mhch,true
CVE-2026-53625,RESERVED,38,912,2026-07-27,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-27,38,ghsa-repos,1,ghsa-repos:glpi-project/glpi	GHSA-94rp-v9f2-5rj7,"{""ghsa-repos"": ""https://github.com/glpi-project/glpi/security/advisories/GHSA-94rp-v9f2-5rj7""}",,,glpi-project/glpi repository advisory GHSA-94rp-v9f2-5rj7,true
CVE-2026-47678,RESERVED,38,912,2026-07-27,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-27,38,ghsa-repos,1,ghsa-repos:glpi-project/glpi	GHSA-v774-5g3p-vxg2,"{""ghsa-repos"": ""https://github.com/glpi-project/glpi/security/advisories/GHSA-v774-5g3p-vxg2""}",,,glpi-project/glpi repository advisory GHSA-v774-5g3p-vxg2,true
CVE-2026-47679,RESERVED,38,912,2026-07-27,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-27,38,ghsa-repos,1,ghsa-repos:glpi-project/glpi	GHSA-x5r8-r6vj-79cw,"{""ghsa-repos"": ""https://github.com/glpi-project/glpi/security/advisories/GHSA-x5r8-r6vj-79cw""}",,,glpi-project/glpi repository advisory GHSA-x5r8-r6vj-79cw,true
CVE-2026-48482,RESERVED,38,912,2026-07-27,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-27,38,ghsa-repos,1,ghsa-repos:glpi-project/glpi	GHSA-6whc-g4h2-98rm,"{""ghsa-repos"": ""https://github.com/glpi-project/glpi/security/advisories/GHSA-6whc-g4h2-98rm""}",,,glpi-project/glpi repository advisory GHSA-6whc-g4h2-98rm,true
CVE-2026-53626,RESERVED,38,912,2026-07-27,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-27,38,ghsa-repos,1,ghsa-repos:glpi-project/glpi	GHSA-q9rc-v6vm-q5mm,"{""ghsa-repos"": ""https://github.com/glpi-project/glpi/security/advisories/GHSA-q9rc-v6vm-q5mm""}",,,glpi-project/glpi repository advisory GHSA-q9rc-v6vm-q5mm,true
CVE-2026-49470,RESERVED,38,912,2026-07-27,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-27,38,ghsa-repos,1,ghsa-repos:glpi-project/glpi	GHSA-mcv8-4hfg-5x2x,"{""ghsa-repos"": ""https://github.com/glpi-project/glpi/security/advisories/GHSA-mcv8-4hfg-5x2x""}",,,glpi-project/glpi repository advisory GHSA-mcv8-4hfg-5x2x,true
CVE-2026-58199,RESERVED,38,912,2026-07-27,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-27,38,ghsa-repos,1,ghsa-repos:glpi-project/glpi-agent	GHSA-g2hf-g56v-chfv,"{""ghsa-repos"": ""https://github.com/glpi-project/glpi-agent/security/advisories/GHSA-g2hf-g56v-chfv""}",,,glpi-project/glpi-agent repository advisory GHSA-g2hf-g56v-chfv,true
CVE-2026-52768,RESERVED,38,912,2026-07-27,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-27,38,ghsa-repos,1,ghsa-repos:glpi-project/glpi-agent	GHSA-g2f7-8mp5-qw65,"{""ghsa-repos"": ""https://github.com/glpi-project/glpi-agent/security/advisories/GHSA-g2f7-8mp5-qw65""}",,,glpi-project/glpi-agent repository advisory GHSA-g2f7-8mp5-qw65,true
CVE-2026-49285,RESERVED,38,912,2026-07-27,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-27,38,ghsa-repos,1,ghsa-repos:glpi-project/glpi-agent	GHSA-3974-4pff-75wp,"{""ghsa-repos"": ""https://github.com/glpi-project/glpi-agent/security/advisories/GHSA-3974-4pff-75wp""}",,,glpi-project/glpi-agent repository advisory GHSA-3974-4pff-75wp,true
CVE-2026-52764,RESERVED,38,912,2026-07-27,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-27,38,ghsa-repos,1,ghsa-repos:glpi-project/glpi-agent	GHSA-r9rr-vpw9-p66x,"{""ghsa-repos"": ""https://github.com/glpi-project/glpi-agent/security/advisories/GHSA-r9rr-vpw9-p66x""}",,,glpi-project/glpi-agent repository advisory GHSA-r9rr-vpw9-p66x,true
CVE-2026-52765,RESERVED,38,912,2026-07-27,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-27,38,ghsa-repos,1,ghsa-repos:glpi-project/glpi-agent	GHSA-4px8-6x8g-722x,"{""ghsa-repos"": ""https://github.com/glpi-project/glpi-agent/security/advisories/GHSA-4px8-6x8g-722x""}",,,glpi-project/glpi-agent repository advisory GHSA-4px8-6x8g-722x,true
CVE-2026-46615,RESERVED,38,912,2026-07-27,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-27,38,ghsa-repos,1,ghsa-repos:glpi-project/glpi-agent	GHSA-fcgf-g6c2-g838,"{""ghsa-repos"": ""https://github.com/glpi-project/glpi-agent/security/advisories/GHSA-fcgf-g6c2-g838""}",,,glpi-project/glpi-agent repository advisory GHSA-fcgf-g6c2-g838,true
CVE-2026-45621,RESERVED,38,912,2026-07-27,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-27,38,ghsa-repos,1,ghsa-repos:glpi-project/glpi-agent	GHSA-xqcp-72qc-36p2,"{""ghsa-repos"": ""https://github.com/glpi-project/glpi-agent/security/advisories/GHSA-xqcp-72qc-36p2""}",,,glpi-project/glpi-agent repository advisory GHSA-xqcp-72qc-36p2,true
CVE-2026-42187,RESERVED,38,912,2026-07-27,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-27,38,ghsa-repos,1,ghsa-repos:glpi-project/glpi-agent	GHSA-2w23-rj57-xq9c,"{""ghsa-repos"": ""https://github.com/glpi-project/glpi-agent/security/advisories/GHSA-2w23-rj57-xq9c""}",,,glpi-project/glpi-agent repository advisory GHSA-2w23-rj57-xq9c,true
CVE-2026-40936,RESERVED,38,912,2026-07-27,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-27,38,ghsa-repos,1,ghsa-repos:glpi-project/glpi-agent	GHSA-5379-v7xc-36m8,"{""ghsa-repos"": ""https://github.com/glpi-project/glpi-agent/security/advisories/GHSA-5379-v7xc-36m8""}",,,glpi-project/glpi-agent repository advisory GHSA-5379-v7xc-36m8,true
CVE-2026-6949,RESERVED,37,888,2026-07-28,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-28,37,"alas,alpine,csaf,debian,redhat,ubuntu-osv",6,alas:CVE-2026-6949;alpine:samba;csaf:SUSE Product Security Team	SUSE-SU-2026:3362-1	https://ftp.suse.com/pub/projects/security/csaf/suse-su-2026_3362-1.json;debian:samba;redhat:CVE-2026-6949;ubuntu-osv:UBUNTU-CVE-2026-6949,"{""alas"": ""https://explore.alas.aws.amazon.com/CVE-2026-6949.html"", ""alpine"": ""https://security.alpinelinux.org/vuln/CVE-2026-6949"", ""csaf"": ""https://ftp.suse.com/pub/projects/security/csaf/suse-su-2026_3362-1.json"", ""debian"": ""https://security-tracker.debian.org/tracker/CVE-2026-6949"", ""redhat"": ""https://access.redhat.com/security/cve/CVE-2026-6949"", ""ubuntu-osv"": ""https://ubuntu.com/security/CVE-2026-6949""}",samba,,TSIG packet with name compression can crash DNS,true
CVE-2026-58221,RESERVED,37,888,2026-07-28,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-28,37,"alas,alpine,csaf,debian,redhat,ubuntu-osv",6,alas:CVE-2026-58221;alpine:samba;csaf:SUSE Product Security Team	SUSE-SU-2026:3362-1	https://ftp.suse.com/pub/projects/security/csaf/suse-su-2026_3362-1.json;debian:samba;redhat:CVE-2026-58221;ubuntu-osv:UBUNTU-CVE-2026-58221,"{""alas"": ""https://explore.alas.aws.amazon.com/CVE-2026-58221.html"", ""alpine"": ""https://security.alpinelinux.org/vuln/CVE-2026-58221"", ""csaf"": ""https://ftp.suse.com/pub/projects/security/csaf/suse-su-2026_3362-1.json"", ""debian"": ""https://security-tracker.debian.org/tracker/CVE-2026-58221"", ""redhat"": ""https://access.redhat.com/security/cve/CVE-2026-58221"", ""ubuntu-osv"": ""https://ubuntu.com/security/CVE-2026-58221""}",samba,,Samba AD authenticated LDAP access domain takeover,true
CVE-2026-49446,RESERVED,37,888,2026-07-28,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-28,37,"ghsa,ghsa-repos,osv",3,ghsa-repos:azukaar/Cosmos-Server	GHSA-2rx5-2g7j-2659;ghsa:GHSA-2rx5-2g7j-2659;osv:Go:github.com/azukaar/cosmos-server,"{""ghsa"": ""https://github.com/advisories/GHSA-2rx5-2g7j-2659"", ""ghsa-repos"": ""https://github.com/azukaar/Cosmos-Server/security/advisories/GHSA-2rx5-2g7j-2659"", ""osv"": ""https://osv.dev/list?q=CVE-2026-49446""}",github.com/azukaar/cosmos-server,Go,Cosmos-Server has an authentication bypass via forward-auth header smuggling on Constellation tunnel,true
CVE-2026-54632,RESERVED,37,888,2026-07-28,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-28,37,"ghsa,osv",2,ghsa:GHSA-28gm-jrmw-xx93;osv:NuGet:SIPSorcery,"{""ghsa"": ""https://github.com/advisories/GHSA-28gm-jrmw-xx93"", ""osv"": ""https://osv.dev/list?q=CVE-2026-54632""}",SIPSorcery,NuGet,SIPSorcery: Malformed UDP packet on the RTP/ICE socket can remotely terminate a media session (DoS),true
CVE-2026-16633,RESERVED,37,888,2026-07-28,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-28,37,"ghsa,ghsa-repos,osv",3,ghsa-repos:mozilla/pdf.js	GHSA-hq66-cqwq-w95j;ghsa:GHSA-hq66-cqwq-w95j;osv:npm:pdfjs-dist,"{""ghsa"": ""https://github.com/advisories/GHSA-hq66-cqwq-w95j"", ""ghsa-repos"": ""https://github.com/mozilla/pdf.js/security/advisories/GHSA-hq66-cqwq-w95j"", ""osv"": ""https://osv.dev/list?q=CVE-2026-16633""}",pdfjs-dist,npm,PDF.js: Arbitrary JavaScript execution upon opening a malicious PDF,true
CVE-2026-62962,RESERVED,37,888,2026-07-28,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-28,37,ghsa-repos,1,ghsa-repos:FOSSBilling/FOSSBilling	GHSA-7xgv-rh36-hrr5,"{""ghsa-repos"": ""https://github.com/FOSSBilling/FOSSBilling/security/advisories/GHSA-7xgv-rh36-hrr5""}",,,FOSSBilling/FOSSBilling repository advisory GHSA-7xgv-rh36-hrr5,true
CVE-2026-68544,RESERVED,37,888,2026-07-28,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-28,37,ghsa-repos,1,ghsa-repos:FOSSBilling/FOSSBilling	GHSA-rrp7-fvc6-xxrw,"{""ghsa-repos"": ""https://github.com/FOSSBilling/FOSSBilling/security/advisories/GHSA-rrp7-fvc6-xxrw""}",,,FOSSBilling/FOSSBilling repository advisory GHSA-rrp7-fvc6-xxrw,true
CVE-2026-68545,RESERVED,37,888,2026-07-28,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-28,37,ghsa-repos,1,ghsa-repos:FOSSBilling/FOSSBilling	GHSA-pfm5-728g-h32p,"{""ghsa-repos"": ""https://github.com/FOSSBilling/FOSSBilling/security/advisories/GHSA-pfm5-728g-h32p""}",,,FOSSBilling/FOSSBilling repository advisory GHSA-pfm5-728g-h32p,true
CVE-2026-84302,RESERVED,37,888,2026-07-28,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-28,37,ghsa-repos,1,ghsa-repos:discourse/discourse	GHSA-3rx9-fqgh-wfpc,"{""ghsa-repos"": ""https://github.com/discourse/discourse/security/advisories/GHSA-3rx9-fqgh-wfpc""}",,,discourse/discourse repository advisory GHSA-3rx9-fqgh-wfpc,true
