cve_id,state,days_public,hours_public,public_date,clock_known,past_expectation,rule,rule_strength,rule_certainty,rule_basis,self_disclosed,own_feed_date,earliest_other_date,owner_nameable,veto_evaluated,clock_origin,advisory_date,advisory_days_public,sources,feed_count,indep_sources,single_origin,refs,advisory_url,vendor,package,ecosystem,description,state_verified_this_run
CVE-2026-50581,RESERVED,32,768,2026-07-23,True,False,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,tracker,,,"alpine,debian,ubuntu",3,3,False,alpine:mbedtls;debian:mbedtls;ubuntu:CVE-2026-50581,https://ubuntu.com/security/CVE-2026-50581,Ubuntu,mbedtls,,mbedtls,True
CVE-2026-50580,RESERVED,32,768,2026-07-23,True,False,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,tracker,,,"alpine,debian,ubuntu",3,3,False,alpine:mbedtls;debian:mbedtls;ubuntu:CVE-2026-50580,https://ubuntu.com/security/CVE-2026-50580,Ubuntu,mbedtls,,mbedtls,True
CVE-2026-50579,RESERVED,32,768,2026-07-23,True,False,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,tracker,,,"alpine,debian,ubuntu",3,3,False,alpine:mbedtls;debian:mbedtls;ubuntu:CVE-2026-50579,https://ubuntu.com/security/CVE-2026-50579,Ubuntu,mbedtls,,mbedtls,True
CVE-2026-49300,RESERVED,32,768,2026-07-23,True,False,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,tracker,,,"alpine,debian,ubuntu",3,3,False,alpine:mbedtls;debian:mbedtls;ubuntu:CVE-2026-49300,https://ubuntu.com/security/CVE-2026-49300,Ubuntu,mbedtls,,mbedtls,True
CVE-2026-35336,RESERVED,32,768,2026-07-23,True,False,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,tracker,,,"alpine,debian,ubuntu",3,3,False,alpine:mbedtls;debian:mbedtls;ubuntu:CVE-2026-35336,https://ubuntu.com/security/CVE-2026-35336,Ubuntu,mbedtls,,mbedtls,True
CVE-2026-25832,RESERVED,32,768,2026-07-23,True,False,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,tracker,,,"alpine,debian,ubuntu",3,3,False,alpine:mbedtls;debian:mbedtls;ubuntu:CVE-2026-25832,https://ubuntu.com/security/CVE-2026-25832,Ubuntu,mbedtls,,mbedtls,True
CVE-2026-19496,RESERVED,32,768,2026-07-23,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-07-23,32,redhat,1,1,True,redhat:CVE-2026-19496,https://access.redhat.com/security/cve/CVE-2026-19496,Red Hat,CVE-2026-19496,,sources-api-go: sources-api-go: SQL injection (CWE-89) in query parameter filtering — unsanitised user input interpolated into WHERE clause,True
CVE-2026-73494,RESERVED,31,744,2026-07-24,True,True,4.5.1.6,SHOULD,unmeasurable,inferred-owner,False,,,False,False,advisory,2026-07-24,31,"ghsa,osv",2,1,True,ghsa:GHSA-mhvj-jhpq-885v;osv:Maven:org.http4s:http4s-blaze-server_2.13,https://github.com/advisories/GHSA-mhvj-jhpq-885v,,org.http4s,Maven,blaze: Multiple HTTP/1.1 request-smuggling primitives in blaze's Java wire parser,True
CVE-2026-62379,RESERVED,31,744,2026-07-24,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-07-24,31,"ghsa,osv",2,1,True,ghsa:GHSA-wg5r-wc3x-39vc;osv:Maven:org.openidentityplatform.openam:openam-core,https://github.com/advisories/GHSA-wg5r-wc3x-39vc,,org.openidentityplatform.openam,Maven,OpenAM: Unauthenticated Remote Code Execution via Class.forName in AuthXMLUtils.createCustomCallback,True
CVE-2026-62280,RESERVED,31,744,2026-07-24,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-07-24,31,"ghsa,osv",2,1,True,ghsa:GHSA-vqxv-6xrh-49cp;osv:Maven:org.openidentityplatform.openam:openam-oauth2,https://github.com/advisories/GHSA-vqxv-6xrh-49cp,,org.openidentityplatform.openam,Maven,OpenAM Reflected XSS in the OAuth2/OIDC `wap` consent page,True
CVE-2026-62263,RESERVED,31,744,2026-07-24,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-07-24,31,"ghsa,osv",2,1,True,ghsa:GHSA-gf8h-gq53-288j;osv:Maven:org.openidentityplatform.openam:openam-auth-webauthn,https://github.com/advisories/GHSA-gf8h-gq53-288j,,org.openidentityplatform.openam,Maven,OpenAM: WebAuthn Java deserialization RCE via ObjectInputFilter depth>1 bypass,True
CVE-2026-57497,RESERVED,31,744,2026-07-24,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-07-24,31,"ghsa,osv",2,1,True,ghsa:GHSA-g35j-m5xg-vh3q;osv:Go:github.com/quic-go/webtransport-go,https://github.com/advisories/GHSA-g35j-m5xg-vh3q,,github.com/quic-go/webtransport-go,Go,webtransport-go: Memory Exhaustion Attack due to Buffering of Unknown Capsules,True
CVE-2026-63319,RESERVED,28,672,2026-07-27,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,True,advisory,2026-07-29,26,"alas,debian,ubuntu",3,3,False,alas:CVE-2026-63319;debian:qemu;ubuntu:CVE-2026-63319,https://ubuntu.com/security/CVE-2026-63319,Amazon Linux,qemu,,"In QEMU's USB redirection (usbredir) implementation (hw/usb/redirect.c), a malicious usbredir peer can send an ep_info message that resets max_packet_size to 0 after bulk receiving has already started.",True
CVE-2026-16043,RESERVED,28,672,2026-07-27,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,True,advisory,2026-07-29,26,"alas,debian,ubuntu",3,3,False,alas:CVE-2026-16043;debian:qemu;ubuntu:CVE-2026-16043,https://ubuntu.com/security/CVE-2026-16043,Amazon Linux,qemu,,"In QEMU's sysbus-xhci (USB 3.0 host controller) emulation (hw/usb/hcd-xhci.c, hw/usb/hcd-xhci-sysbus.c), an out-of-bounds heap access vulnerability exists in the xhci_sysbus_intr_ raise() function.",True
CVE-2026-15578,RESERVED,28,672,2026-07-27,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,True,advisory,2026-07-29,26,"alas,debian,ubuntu",3,3,False,alas:CVE-2026-15578;debian:qemu;ubuntu:CVE-2026-15578,https://ubuntu.com/security/CVE-2026-15578,Amazon Linux,qemu,,"In QEMU's VNC server implementation (ui/vnc.c), the set_pixel_format() function does not properly validate the red_max, green_max, and blue_max fields from a client's SetPixelFormat message.",True
CVE-2026-61475,RESERVED,28,672,2026-07-27,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,True,advisory,2026-07-29,26,"alas,debian,ubuntu",3,3,False,alas:CVE-2026-61475;debian:qemu;ubuntu:CVE-2026-61475,https://ubuntu.com/security/CVE-2026-61475,Amazon Linux,qemu,,"In QEMU's VNC server implementation (ui/vnc.c), the vnc_refresh_lossy_rect() function contains an out-of-bounds write vulnerability when marking dirty bitmap rows during lossy tile refresh.",True
CVE-2026-8348,RESERVED,28,672,2026-07-27,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,True,advisory,2026-07-29,26,"alas,debian,ubuntu",3,3,False,alas:CVE-2026-8348;debian:qemu;ubuntu:CVE-2026-8348,https://ubuntu.com/security/CVE-2026-8348,Amazon Linux,qemu,,"In QEMU's 9pfs (virtio-9p) implementation, the TXATTRCREATE and TXATTRWALK request handlers do not limit the number of simultaneously open xattr FIDs. Each xattr FID allocates a host memory buffer for the extended attribute value.",True
CVE-2026-15705,RESERVED,28,672,2026-07-27,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,True,advisory,2026-07-29,26,"alas,debian,ubuntu",3,3,False,alas:CVE-2026-15705;debian:qemu;ubuntu:CVE-2026-15705,https://ubuntu.com/security/CVE-2026-15705,Amazon Linux,qemu,,"In QEMU's USB redirection (usbredir) implementation, a use-after-free vulnerability exists in the usbredir_buffered_bulk_packet() function in hw/usb/redirect.c. When processing a multi-fragment buffered bulk packet that is split into max-packet-size chunks, only the final fragment owns the shared parser memory allocation (via free_on_destroy).",True
CVE-2026-9238,RESERVED,28,672,2026-07-27,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,True,advisory,2026-07-29,26,"alas,debian,ubuntu",3,3,False,alas:CVE-2026-9238;debian:qemu;ubuntu:CVE-2026-9238,https://ubuntu.com/security/CVE-2026-9238,Amazon Linux,qemu,,"In QEMU's 9pfs (virtio-9p) implementation, the v9fs_readdir() function does not properly constrain the memory allocation size for Treaddir responses.",True
CVE-2026-61723,RESERVED,28,672,2026-07-27,True,False,4.5.1.6,SHOULD,unmeasurable,inferred-owner,False,,,False,False,tracker,,,"debian,ubuntu",2,2,False,debian:fluidsynth;ubuntu:CVE-2026-61723,https://ubuntu.com/security/CVE-2026-61723,Ubuntu,fluidsynth,,]DLS ptbl chunk integer overflow],True
CVE-2026-61722,RESERVED,28,672,2026-07-27,True,False,4.5.1.6,SHOULD,unmeasurable,inferred-owner,False,,,False,False,tracker,,,"debian,ubuntu",2,2,False,debian:fluidsynth;ubuntu:CVE-2026-61722,https://ubuntu.com/security/CVE-2026-61722,Ubuntu,fluidsynth,,[DLS articulation chunk integer overflow],True
CVE-2026-61721,RESERVED,28,672,2026-07-27,True,False,4.5.1.6,SHOULD,unmeasurable,inferred-owner,False,,,False,False,tracker,,,"debian,ubuntu",2,2,False,debian:fluidsynth;ubuntu:CVE-2026-61721,https://ubuntu.com/security/CVE-2026-61721,Ubuntu,fluidsynth,,[heap-based buffer overrun for DLS samples],True
CVE-2026-61720,RESERVED,28,672,2026-07-27,True,False,4.5.1.6,SHOULD,unmeasurable,inferred-owner,False,,,False,False,tracker,,,"debian,ubuntu",2,2,False,debian:fluidsynth;ubuntu:CVE-2026-61720,https://ubuntu.com/security/CVE-2026-61720,Ubuntu,fluidsynth,,[SF2 DMOD chunk integer underflow],True
CVE-2026-61714,RESERVED,28,672,2026-07-27,True,False,4.5.1.6,SHOULD,unmeasurable,inferred-owner,False,,,False,False,tracker,,,"debian,ubuntu",2,2,False,debian:fluidsynth;ubuntu:CVE-2026-61714,https://ubuntu.com/security/CVE-2026-61714,Ubuntu,fluidsynth,,[heap-based buffer overflow in MIDI player],True
CVE-2026-58264,RESERVED,28,672,2026-07-27,True,False,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,tracker,,,"debian,ubuntu",2,2,False,debian:fluidsynth;ubuntu:CVE-2026-58264,https://ubuntu.com/security/CVE-2026-58264,Ubuntu,fluidsynth,,[heap-based buffer overrun in command handler],True
CVE-2026-6949,RESERVED,27,648,2026-07-28,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,True,advisory,2026-07-28,27,"alas,alpine,debian,redhat,ubuntu",5,4,False,alas:CVE-2026-6949;alpine:samba;debian:samba;redhat:CVE-2026-6949;ubuntu:CVE-2026-6949,https://access.redhat.com/security/cve/CVE-2026-6949,Red Hat,samba,,TSIG packet with name compression can crash DNS,True
CVE-2026-58221,RESERVED,27,648,2026-07-28,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,True,advisory,2026-07-28,27,"alas,alpine,debian,redhat,ubuntu",5,4,False,alas:CVE-2026-58221;alpine:samba;debian:samba;redhat:CVE-2026-58221;ubuntu:CVE-2026-58221,https://access.redhat.com/security/cve/CVE-2026-58221,Red Hat,samba,,Samba AD authenticated LDAP access domain takeover,True
CVE-2026-49446,RESERVED,27,648,2026-07-28,True,True,4.5.1.6,SHOULD,unmeasurable,inferred-owner,False,,,False,False,advisory,2026-07-28,27,"ghsa,osv",2,1,True,ghsa:GHSA-2rx5-2g7j-2659;osv:Go:github.com/azukaar/cosmos-server,https://github.com/advisories/GHSA-2rx5-2g7j-2659,,github.com/azukaar/cosmos-server,Go,Cosmos-Server has an authentication bypass via forward-auth header smuggling on Constellation tunnel,True
CVE-2026-54632,RESERVED,27,648,2026-07-28,True,True,4.5.1.6,SHOULD,unmeasurable,inferred-owner,False,,,False,False,advisory,2026-07-28,27,"ghsa,osv",2,1,True,ghsa:GHSA-28gm-jrmw-xx93;osv:NuGet:SIPSorcery,https://github.com/advisories/GHSA-28gm-jrmw-xx93,,SIPSorcery,NuGet,SIPSorcery: Malformed UDP packet on the RTP/ICE socket can remotely terminate a media session (DoS),True
CVE-2026-15937,RESERVED,27,648,2026-07-28,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-07-28,27,csaf,1,1,True,csaf:Bundesamt für Sicherheit in der Informationstechnik	WID-SEC-W-2026-2567	https://wid.cert-bund.de/.well-known/csaf/white/2026/wid-sec-w-2026-2567.json,https://wid.cert-bund.de/.well-known/csaf/white/2026/wid-sec-w-2026-2567.json,,,,CVE-2026-15937,True
CVE-2026-61547,RESERVED,26,624,2026-07-29,True,False,4.5.1.6,SHOULD,unmeasurable,inferred-owner,False,,,False,False,tracker,,,"debian,ubuntu",2,2,False,debian:librabbitmq;ubuntu:CVE-2026-61547,https://ubuntu.com/security/CVE-2026-61547,Ubuntu,librabbitmq,,librabbitmq,True
CVE-2026-59986,RESERVED,26,624,2026-07-29,True,False,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,tracker,,,"debian,ubuntu",2,2,False,debian:librabbitmq;ubuntu:CVE-2026-59986,https://ubuntu.com/security/CVE-2026-59986,Ubuntu,librabbitmq,,librabbitmq,True
CVE-2026-18259,RESERVED,26,624,2026-07-29,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-07-29,26,osv,1,1,True,osv:Packagist:drupal/tca,https://osv.dev/list?q=CVE-2026-18259,,drupal/tca,Packagist,The Token Content Access module enables site administrators to provide access to content using access tokens.,True
CVE-2026-18260,RESERVED,26,624,2026-07-29,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-07-29,26,osv,1,1,True,osv:Packagist:drupal/disable_login,https://osv.dev/list?q=CVE-2026-18260,,drupal/disable_login,Packagist,The security team is marking this project unsupported.,True
CVE-2026-9672,RESERVED,24,576,2026-07-31,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-07-31,24,"alas,alpine,debian,ubuntu",4,4,False,alas:CVE-2026-9672;alpine:php83;debian:libgd2;ubuntu:CVE-2026-9672,https://ubuntu.com/security/CVE-2026-9672,Amazon Linux,php83,,php83,True
CVE-2026-12074,RESERVED,24,576,2026-07-31,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,True,advisory,2026-07-31,24,"debian,ghsa,osv,ubuntu",4,3,False,debian:nltk;ghsa:GHSA-xh95-f55m-82fw;osv:PyPI:nltk;ubuntu:CVE-2026-12074,https://ubuntu.com/security/CVE-2026-12074,Ubuntu,nltk,PyPI,nltk,True
CVE-2026-12072,RESERVED,24,576,2026-07-31,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,True,advisory,2026-07-31,24,"debian,ghsa,osv,ubuntu",4,3,False,debian:nltk;ghsa:GHSA-6hm5-jgcp-p838;osv:PyPI:nltk;ubuntu:CVE-2026-12072,https://ubuntu.com/security/CVE-2026-12072,Ubuntu,nltk,PyPI,nltk,True
CVE-2026-12061,RESERVED,24,576,2026-07-31,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,True,advisory,2026-07-31,24,"debian,ghsa,osv,ubuntu",4,3,False,debian:nltk;ghsa:GHSA-fg7f-2386-8897;osv:PyPI:nltk;ubuntu:CVE-2026-12061,https://ubuntu.com/security/CVE-2026-12061,Ubuntu,nltk,PyPI,nltk,True
CVE-2026-62268,RESERVED,24,576,2026-07-31,True,False,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,tracker,,,"debian,ubuntu",2,2,False,debian:borgbackup;ubuntu:CVE-2026-62268,https://ubuntu.com/security/CVE-2026-62268,Ubuntu,borgbackup,,borgbackup,True
CVE-2026-12075,RESERVED,24,576,2026-07-31,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,True,advisory,2026-07-31,24,"ghsa,osv",2,1,True,ghsa:GHSA-qvv7-cg9c-w4x3;osv:PyPI:nltk,https://github.com/advisories/GHSA-qvv7-cg9c-w4x3,,nltk,PyPI,Natural Language Toolkit (NLTK): DNS-rebinding SSRF filter bypass in nltk.pathsec.urlopen (nltk.download / nltk.data.load) defeats ENFORCE mode,True
CVE-2026-28662,RESERVED,23,552,2026-08-01,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,True,advisory,2026-08-01,23,samsung,1,1,True,samsung:SMR-Aug-2026,https://www.cve.org/CVERecord?id=CVE-2026-28662,,,,Samsung SMR Aug 2026,True
CVE-2026-0054,RESERVED,23,552,2026-08-01,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,True,advisory,2026-08-01,23,samsung,1,1,True,samsung:SMR-Aug-2026,https://www.cve.org/CVERecord?id=CVE-2026-0054,,,,Samsung SMR Aug 2026,True
CVE-2026-49879,RESERVED,23,552,2026-08-01,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,True,advisory,2026-08-01,23,samsung,1,1,True,samsung:SMR-Aug-2026,https://www.cve.org/CVERecord?id=CVE-2026-49879,,,,Samsung SMR Aug 2026,True
CVE-2026-28657,RESERVED,23,552,2026-08-01,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,True,advisory,2026-08-01,23,samsung,1,1,True,samsung:SMR-Aug-2026,https://www.cve.org/CVERecord?id=CVE-2026-28657,,,,Samsung SMR Aug 2026,True
CVE-2026-28665,RESERVED,23,552,2026-08-01,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,True,advisory,2026-08-01,23,samsung,1,1,True,samsung:SMR-Aug-2026,https://www.cve.org/CVERecord?id=CVE-2026-28665,,,,Samsung SMR Aug 2026,True
CVE-2026-45531,RESERVED,23,552,2026-08-01,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,True,advisory,2026-08-01,23,samsung,1,1,True,samsung:SMR-Aug-2026,https://www.cve.org/CVERecord?id=CVE-2026-45531,,,,Samsung SMR Aug 2026,True
CVE-2026-49884,RESERVED,23,552,2026-08-01,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,True,advisory,2026-08-01,23,samsung,1,1,True,samsung:SMR-Aug-2026,https://www.cve.org/CVERecord?id=CVE-2026-49884,,,,Samsung SMR Aug 2026,True
CVE-2026-45528,RESERVED,23,552,2026-08-01,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,True,advisory,2026-08-01,23,samsung,1,1,True,samsung:SMR-Aug-2026,https://www.cve.org/CVERecord?id=CVE-2026-45528,,,,Samsung SMR Aug 2026,True
CVE-2026-28591,RESERVED,23,552,2026-08-01,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,True,advisory,2026-08-01,23,samsung,1,1,True,samsung:SMR-Aug-2026,https://www.cve.org/CVERecord?id=CVE-2026-28591,,,,Samsung SMR Aug 2026,True
CVE-2026-28652,RESERVED,23,552,2026-08-01,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,True,advisory,2026-08-01,23,samsung,1,1,True,samsung:SMR-Aug-2026,https://www.cve.org/CVERecord?id=CVE-2026-28652,,,,Samsung SMR Aug 2026,True
CVE-2026-45521,RESERVED,23,552,2026-08-01,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,True,advisory,2026-08-01,23,samsung,1,1,True,samsung:SMR-Aug-2026,https://www.cve.org/CVERecord?id=CVE-2026-45521,,,,Samsung SMR Aug 2026,True
CVE-2026-28645,RESERVED,23,552,2026-08-01,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,True,advisory,2026-08-01,23,samsung,1,1,True,samsung:SMR-Aug-2026,https://www.cve.org/CVERecord?id=CVE-2026-28645,,,,Samsung SMR Aug 2026,True
CVE-2026-28620,RESERVED,23,552,2026-08-01,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,True,advisory,2026-08-01,23,samsung,1,1,True,samsung:SMR-Aug-2026,https://www.cve.org/CVERecord?id=CVE-2026-28620,,,,Samsung SMR Aug 2026,True
CVE-2026-45513,RESERVED,23,552,2026-08-01,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,True,advisory,2026-08-01,23,samsung,1,1,True,samsung:SMR-Aug-2026,https://www.cve.org/CVERecord?id=CVE-2026-45513,,,,Samsung SMR Aug 2026,True
CVE-2026-45522,RESERVED,23,552,2026-08-01,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,True,advisory,2026-08-01,23,samsung,1,1,True,samsung:SMR-Aug-2026,https://www.cve.org/CVERecord?id=CVE-2026-45522,,,,Samsung SMR Aug 2026,True
CVE-2026-45529,RESERVED,23,552,2026-08-01,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,True,advisory,2026-08-01,23,samsung,1,1,True,samsung:SMR-Aug-2026,https://www.cve.org/CVERecord?id=CVE-2026-45529,,,,Samsung SMR Aug 2026,True
CVE-2026-28653,RESERVED,23,552,2026-08-01,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,True,advisory,2026-08-01,23,samsung,1,1,True,samsung:SMR-Aug-2026,https://www.cve.org/CVERecord?id=CVE-2026-28653,,,,Samsung SMR Aug 2026,True
CVE-2026-49885,RESERVED,23,552,2026-08-01,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,True,advisory,2026-08-01,23,samsung,1,1,True,samsung:SMR-Aug-2026,https://www.cve.org/CVERecord?id=CVE-2026-49885,,,,Samsung SMR Aug 2026,True
CVE-2026-28658,RESERVED,23,552,2026-08-01,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,True,advisory,2026-08-01,23,samsung,1,1,True,samsung:SMR-Aug-2026,https://www.cve.org/CVERecord?id=CVE-2026-28658,,,,Samsung SMR Aug 2026,True
CVE-2026-45518,RESERVED,23,552,2026-08-01,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,True,advisory,2026-08-01,23,samsung,1,1,True,samsung:SMR-Aug-2026,https://www.cve.org/CVERecord?id=CVE-2026-45518,,,,Samsung SMR Aug 2026,True
CVE-2026-28663,RESERVED,23,552,2026-08-01,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,True,advisory,2026-08-01,23,samsung,1,1,True,samsung:SMR-Aug-2026,https://www.cve.org/CVERecord?id=CVE-2026-28663,,,,Samsung SMR Aug 2026,True
CVE-2026-49882,RESERVED,23,552,2026-08-01,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,True,advisory,2026-08-01,23,samsung,1,1,True,samsung:SMR-Aug-2026,https://www.cve.org/CVERecord?id=CVE-2026-49882,,,,Samsung SMR Aug 2026,True
CVE-2026-28655,RESERVED,23,552,2026-08-01,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,True,advisory,2026-08-01,23,samsung,1,1,True,samsung:SMR-Aug-2026,https://www.cve.org/CVERecord?id=CVE-2026-28655,,,,Samsung SMR Aug 2026,True
CVE-2026-28611,RESERVED,23,552,2026-08-01,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,True,advisory,2026-08-01,23,samsung,1,1,True,samsung:SMR-Aug-2026,https://www.cve.org/CVERecord?id=CVE-2026-28611,,,,Samsung SMR Aug 2026,True
CVE-2026-45515,RESERVED,23,552,2026-08-01,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,True,advisory,2026-08-01,23,samsung,1,1,True,samsung:SMR-Aug-2026,https://www.cve.org/CVERecord?id=CVE-2026-45515,,,,Samsung SMR Aug 2026,True
CVE-2026-49880,RESERVED,23,552,2026-08-01,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,True,advisory,2026-08-01,23,samsung,1,1,True,samsung:SMR-Aug-2026,https://www.cve.org/CVERecord?id=CVE-2026-49880,,,,Samsung SMR Aug 2026,True
CVE-2026-45520,RESERVED,23,552,2026-08-01,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,True,advisory,2026-08-01,23,samsung,1,1,True,samsung:SMR-Aug-2026,https://www.cve.org/CVERecord?id=CVE-2026-45520,,,,Samsung SMR Aug 2026,True
CVE-2026-28667,RESERVED,23,552,2026-08-01,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,True,advisory,2026-08-01,23,samsung,1,1,True,samsung:SMR-Aug-2026,https://www.cve.org/CVERecord?id=CVE-2026-28667,,,,Samsung SMR Aug 2026,True
CVE-2026-28660,RESERVED,23,552,2026-08-01,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,True,advisory,2026-08-01,23,samsung,1,1,True,samsung:SMR-Aug-2026,https://www.cve.org/CVERecord?id=CVE-2026-28660,,,,Samsung SMR Aug 2026,True
CVE-2026-0022,RESERVED,23,552,2026-08-01,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,True,advisory,2026-08-01,23,samsung,1,1,True,samsung:SMR-Aug-2026,https://www.cve.org/CVERecord?id=CVE-2026-0022,,,,Samsung SMR Aug 2026,True
CVE-2026-44950,RESERVED,19,456,2026-08-05,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-08-05,19,"alas,debian,redhat,ubuntu",4,3,False,alas:CVE-2026-44950;debian:libxfont;redhat:CVE-2026-44950;ubuntu:CVE-2026-44950,https://access.redhat.com/security/cve/CVE-2026-44950,Red Hat,libxfont,,A flaw was found in the libXfont2 font-server client.,True
CVE-2026-59679,RESERVED,19,456,2026-08-05,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-08-05,19,"alas,debian,redhat,ubuntu",4,3,False,alas:CVE-2026-59679;debian:libxfont;redhat:CVE-2026-59679;ubuntu:CVE-2026-59679,https://access.redhat.com/security/cve/CVE-2026-59679,Red Hat,libxfont,,A flaw was found in the libXfont2 font-server client.,True
CVE-2026-18985,RESERVED,19,456,2026-08-05,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-08-05,19,osv,1,1,True,osv:Packagist:drupal/edit_in_place_field,https://osv.dev/list?q=CVE-2026-18985,,drupal/edit_in_place_field,Packagist,"This module provides formatters to allow in-place editing in a View or other display (full content, teaser...). The module doesn't sufficiently check access when editing entities.",True
CVE-2026-18986,RESERVED,19,456,2026-08-05,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-08-05,19,osv,1,1,True,osv:Packagist:drupal/entity_browser,https://osv.dev/list?q=CVE-2026-18986,,drupal/entity_browser,Packagist,The Entity Browser module allows you to select entities from entity reference fields using a custom entity browser widget.,True
CVE-2026-16633,RESERVED,18,432,2026-08-06,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-08-06,18,"ghsa,osv",2,1,True,ghsa:GHSA-hq66-cqwq-w95j;osv:npm:pdfjs-dist,https://github.com/advisories/GHSA-hq66-cqwq-w95j,,pdfjs-dist,npm,PDF.js: Arbitrary JavaScript execution upon opening a malicious PDF,True
CVE-2026-52682,RESERVED,17,408,2026-08-07,True,False,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,True,tracker,,,"alpine,debian,ubuntu",3,3,False,alpine:dnsdist;debian:dnsdist;ubuntu:CVE-2026-52682,https://ubuntu.com/security/CVE-2026-52682,Ubuntu,dnsdist,,[A crafted DNS packet can cause increased memory and CPU consumption],True
