cve_id,state,days_public,hours_public,public_date,clock_known,past_expectation,rule,rule_strength,rule_certainty,rule_basis,self_disclosed,own_feed_date,earliest_other_date,owner_nameable,veto_evaluated,clock_origin,advisory_date,advisory_days_public,sources,feed_count,refs,advisory_url,source_urls,vendor,package,ecosystem,description,state_verified_this_run
CVE-2026-65970,RESERVED,26,624,2026-08-01,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-08-01,26,ghsa-repos,1,ghsa-repos:AcademySoftwareFoundation/OpenImageIO	GHSA-v278-gpwr-r836,https://github.com/AcademySoftwareFoundation/OpenImageIO/security/advisories/GHSA-v278-gpwr-r836,{'ghsa-repos': 'https://github.com/AcademySoftwareFoundation/OpenImageIO/security/advisories/GHSA-v278-gpwr-r836'},,,,AcademySoftwareFoundation/OpenImageIO repository advisory GHSA-v278-gpwr-r836,True
CVE-2026-63635,RESERVED,26,624,2026-08-01,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-08-01,26,ghsa-repos,1,ghsa-repos:AcademySoftwareFoundation/OpenImageIO	GHSA-3c8w-9xvm-r6gf,https://github.com/AcademySoftwareFoundation/OpenImageIO/security/advisories/GHSA-3c8w-9xvm-r6gf,{'ghsa-repos': 'https://github.com/AcademySoftwareFoundation/OpenImageIO/security/advisories/GHSA-3c8w-9xvm-r6gf'},,,,AcademySoftwareFoundation/OpenImageIO repository advisory GHSA-3c8w-9xvm-r6gf,True
CVE-2026-63638,RESERVED,26,624,2026-08-01,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-08-01,26,ghsa-repos,1,ghsa-repos:AcademySoftwareFoundation/OpenImageIO	GHSA-9hxv-jvgr-3x8g,https://github.com/AcademySoftwareFoundation/OpenImageIO/security/advisories/GHSA-9hxv-jvgr-3x8g,{'ghsa-repos': 'https://github.com/AcademySoftwareFoundation/OpenImageIO/security/advisories/GHSA-9hxv-jvgr-3x8g'},,,,AcademySoftwareFoundation/OpenImageIO repository advisory GHSA-9hxv-jvgr-3x8g,True
CVE-2026-63420,RESERVED,26,624,2026-08-01,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-08-01,26,ghsa-repos,1,ghsa-repos:AcademySoftwareFoundation/OpenImageIO	GHSA-x877-h4xx-5m5j,https://github.com/AcademySoftwareFoundation/OpenImageIO/security/advisories/GHSA-x877-h4xx-5m5j,{'ghsa-repos': 'https://github.com/AcademySoftwareFoundation/OpenImageIO/security/advisories/GHSA-x877-h4xx-5m5j'},,,,AcademySoftwareFoundation/OpenImageIO repository advisory GHSA-x877-h4xx-5m5j,True
CVE-2026-63422,RESERVED,26,624,2026-08-01,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-08-01,26,ghsa-repos,1,ghsa-repos:AcademySoftwareFoundation/OpenImageIO	GHSA-xh5r-whph-qmc5,https://github.com/AcademySoftwareFoundation/OpenImageIO/security/advisories/GHSA-xh5r-whph-qmc5,{'ghsa-repos': 'https://github.com/AcademySoftwareFoundation/OpenImageIO/security/advisories/GHSA-xh5r-whph-qmc5'},,,,AcademySoftwareFoundation/OpenImageIO repository advisory GHSA-xh5r-whph-qmc5,True
CVE-2026-63419,RESERVED,26,624,2026-08-01,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-08-01,26,ghsa-repos,1,ghsa-repos:AcademySoftwareFoundation/OpenImageIO	GHSA-w6wc-gcf4-5pj2,https://github.com/AcademySoftwareFoundation/OpenImageIO/security/advisories/GHSA-w6wc-gcf4-5pj2,{'ghsa-repos': 'https://github.com/AcademySoftwareFoundation/OpenImageIO/security/advisories/GHSA-w6wc-gcf4-5pj2'},,,,AcademySoftwareFoundation/OpenImageIO repository advisory GHSA-w6wc-gcf4-5pj2,True
CVE-2026-73848,RESERVED,26,624,2026-08-01,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-08-01,26,ghsa-repos,1,ghsa-repos:emlog/emlog	GHSA-fv6h-wr92-v4pj,https://github.com/emlog/emlog/security/advisories/GHSA-fv6h-wr92-v4pj,{'ghsa-repos': 'https://github.com/emlog/emlog/security/advisories/GHSA-fv6h-wr92-v4pj'},,,,emlog/emlog repository advisory GHSA-fv6h-wr92-v4pj,True
CVE-2026-28657,RESERVED,26,624,2026-08-01,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-08-01,26,samsung,1,samsung:SMR-Aug-2026,https://www.cve.org/CVERecord?id=CVE-2026-28657,{},,,,Samsung SMR Aug 2026,True
CVE-2026-28653,RESERVED,26,624,2026-08-01,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-08-01,26,samsung,1,samsung:SMR-Aug-2026,https://www.cve.org/CVERecord?id=CVE-2026-28653,{},,,,Samsung SMR Aug 2026,True
CVE-2026-45520,RESERVED,26,624,2026-08-01,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-08-01,26,samsung,1,samsung:SMR-Aug-2026,https://www.cve.org/CVERecord?id=CVE-2026-45520,{},,,,Samsung SMR Aug 2026,True
CVE-2026-28620,RESERVED,26,624,2026-08-01,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-08-01,26,samsung,1,samsung:SMR-Aug-2026,https://www.cve.org/CVERecord?id=CVE-2026-28620,{},,,,Samsung SMR Aug 2026,True
CVE-2026-28591,RESERVED,26,624,2026-08-01,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-08-01,26,samsung,1,samsung:SMR-Aug-2026,https://www.cve.org/CVERecord?id=CVE-2026-28591,{},,,,Samsung SMR Aug 2026,True
CVE-2026-28660,RESERVED,26,624,2026-08-01,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-08-01,26,samsung,1,samsung:SMR-Aug-2026,https://www.cve.org/CVERecord?id=CVE-2026-28660,{},,,,Samsung SMR Aug 2026,True
CVE-2026-49884,RESERVED,26,624,2026-08-01,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-08-01,26,samsung,1,samsung:SMR-Aug-2026,https://www.cve.org/CVERecord?id=CVE-2026-49884,{},,,,Samsung SMR Aug 2026,True
CVE-2026-49882,RESERVED,26,624,2026-08-01,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-08-01,26,samsung,1,samsung:SMR-Aug-2026,https://www.cve.org/CVERecord?id=CVE-2026-49882,{},,,,Samsung SMR Aug 2026,True
CVE-2026-0022,RESERVED,26,624,2026-08-01,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-08-01,26,samsung,1,samsung:SMR-Aug-2026,https://www.cve.org/CVERecord?id=CVE-2026-0022,{},,,,Samsung SMR Aug 2026,True
CVE-2026-45515,RESERVED,26,624,2026-08-01,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-08-01,26,samsung,1,samsung:SMR-Aug-2026,https://www.cve.org/CVERecord?id=CVE-2026-45515,{},,,,Samsung SMR Aug 2026,True
CVE-2026-45528,RESERVED,26,624,2026-08-01,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-08-01,26,samsung,1,samsung:SMR-Aug-2026,https://www.cve.org/CVERecord?id=CVE-2026-45528,{},,,,Samsung SMR Aug 2026,True
CVE-2026-28655,RESERVED,26,624,2026-08-01,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-08-01,26,samsung,1,samsung:SMR-Aug-2026,https://www.cve.org/CVERecord?id=CVE-2026-28655,{},,,,Samsung SMR Aug 2026,True
CVE-2026-28611,RESERVED,26,624,2026-08-01,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-08-01,26,samsung,1,samsung:SMR-Aug-2026,https://www.cve.org/CVERecord?id=CVE-2026-28611,{},,,,Samsung SMR Aug 2026,True
CVE-2026-28663,RESERVED,26,624,2026-08-01,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-08-01,26,samsung,1,samsung:SMR-Aug-2026,https://www.cve.org/CVERecord?id=CVE-2026-28663,{},,,,Samsung SMR Aug 2026,True
CVE-2026-28667,RESERVED,26,624,2026-08-01,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-08-01,26,samsung,1,samsung:SMR-Aug-2026,https://www.cve.org/CVERecord?id=CVE-2026-28667,{},,,,Samsung SMR Aug 2026,True
CVE-2026-28652,RESERVED,26,624,2026-08-01,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-08-01,26,samsung,1,samsung:SMR-Aug-2026,https://www.cve.org/CVERecord?id=CVE-2026-28652,{},,,,Samsung SMR Aug 2026,True
CVE-2026-49880,RESERVED,26,624,2026-08-01,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-08-01,26,samsung,1,samsung:SMR-Aug-2026,https://www.cve.org/CVERecord?id=CVE-2026-49880,{},,,,Samsung SMR Aug 2026,True
CVE-2026-45529,RESERVED,26,624,2026-08-01,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-08-01,26,samsung,1,samsung:SMR-Aug-2026,https://www.cve.org/CVERecord?id=CVE-2026-45529,{},,,,Samsung SMR Aug 2026,True
CVE-2026-45513,RESERVED,26,624,2026-08-01,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-08-01,26,samsung,1,samsung:SMR-Aug-2026,https://www.cve.org/CVERecord?id=CVE-2026-45513,{},,,,Samsung SMR Aug 2026,True
CVE-2026-45521,RESERVED,26,624,2026-08-01,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-08-01,26,samsung,1,samsung:SMR-Aug-2026,https://www.cve.org/CVERecord?id=CVE-2026-45521,{},,,,Samsung SMR Aug 2026,True
CVE-2026-45531,RESERVED,26,624,2026-08-01,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-08-01,26,samsung,1,samsung:SMR-Aug-2026,https://www.cve.org/CVERecord?id=CVE-2026-45531,{},,,,Samsung SMR Aug 2026,True
CVE-2026-28662,RESERVED,26,624,2026-08-01,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-08-01,26,samsung,1,samsung:SMR-Aug-2026,https://www.cve.org/CVERecord?id=CVE-2026-28662,{},,,,Samsung SMR Aug 2026,True
CVE-2026-28645,RESERVED,26,624,2026-08-01,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-08-01,26,samsung,1,samsung:SMR-Aug-2026,https://www.cve.org/CVERecord?id=CVE-2026-28645,{},,,,Samsung SMR Aug 2026,True
CVE-2026-45522,RESERVED,26,624,2026-08-01,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-08-01,26,samsung,1,samsung:SMR-Aug-2026,https://www.cve.org/CVERecord?id=CVE-2026-45522,{},,,,Samsung SMR Aug 2026,True
CVE-2026-49885,RESERVED,26,624,2026-08-01,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-08-01,26,samsung,1,samsung:SMR-Aug-2026,https://www.cve.org/CVERecord?id=CVE-2026-49885,{},,,,Samsung SMR Aug 2026,True
CVE-2026-45518,RESERVED,26,624,2026-08-01,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-08-01,26,samsung,1,samsung:SMR-Aug-2026,https://www.cve.org/CVERecord?id=CVE-2026-45518,{},,,,Samsung SMR Aug 2026,True
CVE-2026-0054,RESERVED,26,624,2026-08-01,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-08-01,26,samsung,1,samsung:SMR-Aug-2026,https://www.cve.org/CVERecord?id=CVE-2026-0054,{},,,,Samsung SMR Aug 2026,True
CVE-2026-28658,RESERVED,26,624,2026-08-01,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-08-01,26,samsung,1,samsung:SMR-Aug-2026,https://www.cve.org/CVERecord?id=CVE-2026-28658,{},,,,Samsung SMR Aug 2026,True
CVE-2026-28665,RESERVED,26,624,2026-08-01,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-08-01,26,samsung,1,samsung:SMR-Aug-2026,https://www.cve.org/CVERecord?id=CVE-2026-28665,{},,,,Samsung SMR Aug 2026,True
CVE-2026-49879,RESERVED,26,624,2026-08-01,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-08-01,26,samsung,1,samsung:SMR-Aug-2026,https://www.cve.org/CVERecord?id=CVE-2026-49879,{},,,,Samsung SMR Aug 2026,True
CVE-2026-59774,RESERVED,25,600,2026-08-02,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-08-02,25,"alpine,ghsa-repos",2,alpine:gitea;ghsa-repos:go-gitea/gitea	GHSA-6v53-hr58-556r,https://security.alpinelinux.org/vuln/CVE-2026-59774,"{'alpine': 'https://security.alpinelinux.org/vuln/CVE-2026-59774', 'ghsa-repos': 'https://github.com/go-gitea/gitea/security/advisories/GHSA-6v53-hr58-556r'}",Alpine,gitea,,go-gitea/gitea repository advisory GHSA-6v53-hr58-556r,True
CVE-2026-62983,RESERVED,23,552,2026-08-04,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-08-04,23,ghsa-repos,1,ghsa-repos:chamilo/chamilo-lms	GHSA-7whw-8467-78jp,https://github.com/chamilo/chamilo-lms/security/advisories/GHSA-7whw-8467-78jp,{'ghsa-repos': 'https://github.com/chamilo/chamilo-lms/security/advisories/GHSA-7whw-8467-78jp'},,,,chamilo/chamilo-lms repository advisory GHSA-7whw-8467-78jp,True
CVE-2026-62307,RESERVED,23,552,2026-08-04,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-08-04,23,ghsa-repos,1,ghsa-repos:chamilo/chamilo-lms	GHSA-7g97-jh3w-53wh,https://github.com/chamilo/chamilo-lms/security/advisories/GHSA-7g97-jh3w-53wh,{'ghsa-repos': 'https://github.com/chamilo/chamilo-lms/security/advisories/GHSA-7g97-jh3w-53wh'},,,,chamilo/chamilo-lms repository advisory GHSA-7g97-jh3w-53wh,True
CVE-2026-62306,RESERVED,23,552,2026-08-04,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-08-04,23,ghsa-repos,1,ghsa-repos:chamilo/chamilo-lms	GHSA-hg2v-955j-35c3,https://github.com/chamilo/chamilo-lms/security/advisories/GHSA-hg2v-955j-35c3,{'ghsa-repos': 'https://github.com/chamilo/chamilo-lms/security/advisories/GHSA-hg2v-955j-35c3'},,,,chamilo/chamilo-lms repository advisory GHSA-hg2v-955j-35c3,True
CVE-2026-62305,RESERVED,23,552,2026-08-04,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-08-04,23,ghsa-repos,1,ghsa-repos:chamilo/chamilo-lms	GHSA-37fh-r78h-9vvr,https://github.com/chamilo/chamilo-lms/security/advisories/GHSA-37fh-r78h-9vvr,{'ghsa-repos': 'https://github.com/chamilo/chamilo-lms/security/advisories/GHSA-37fh-r78h-9vvr'},,,,chamilo/chamilo-lms repository advisory GHSA-37fh-r78h-9vvr,True
CVE-2026-62304,RESERVED,23,552,2026-08-04,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-08-04,23,ghsa-repos,1,ghsa-repos:chamilo/chamilo-lms	GHSA-9r7v-p62p-h9gc,https://github.com/chamilo/chamilo-lms/security/advisories/GHSA-9r7v-p62p-h9gc,{'ghsa-repos': 'https://github.com/chamilo/chamilo-lms/security/advisories/GHSA-9r7v-p62p-h9gc'},,,,chamilo/chamilo-lms repository advisory GHSA-9r7v-p62p-h9gc,True
CVE-2026-61786,RESERVED,23,552,2026-08-04,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-08-04,23,ghsa-repos,1,ghsa-repos:chamilo/chamilo-lms	GHSA-35wp-xr4v-jg99,https://github.com/chamilo/chamilo-lms/security/advisories/GHSA-35wp-xr4v-jg99,{'ghsa-repos': 'https://github.com/chamilo/chamilo-lms/security/advisories/GHSA-35wp-xr4v-jg99'},,,,chamilo/chamilo-lms repository advisory GHSA-35wp-xr4v-jg99,True
CVE-2026-61785,RESERVED,23,552,2026-08-04,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-08-04,23,ghsa-repos,1,ghsa-repos:chamilo/chamilo-lms	GHSA-3v23-qp3p-p2xf,https://github.com/chamilo/chamilo-lms/security/advisories/GHSA-3v23-qp3p-p2xf,{'ghsa-repos': 'https://github.com/chamilo/chamilo-lms/security/advisories/GHSA-3v23-qp3p-p2xf'},,,,chamilo/chamilo-lms repository advisory GHSA-3v23-qp3p-p2xf,True
CVE-2026-61665,RESERVED,23,552,2026-08-04,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-08-04,23,ghsa-repos,1,ghsa-repos:chamilo/chamilo-lms	GHSA-rpp3-vpc9-w3h2,https://github.com/chamilo/chamilo-lms/security/advisories/GHSA-rpp3-vpc9-w3h2,{'ghsa-repos': 'https://github.com/chamilo/chamilo-lms/security/advisories/GHSA-rpp3-vpc9-w3h2'},,,,chamilo/chamilo-lms repository advisory GHSA-rpp3-vpc9-w3h2,True
CVE-2026-61661,RESERVED,23,552,2026-08-04,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-08-04,23,ghsa-repos,1,ghsa-repos:chamilo/chamilo-lms	GHSA-7jqm-3829-36cm,https://github.com/chamilo/chamilo-lms/security/advisories/GHSA-7jqm-3829-36cm,{'ghsa-repos': 'https://github.com/chamilo/chamilo-lms/security/advisories/GHSA-7jqm-3829-36cm'},,,,chamilo/chamilo-lms repository advisory GHSA-7jqm-3829-36cm,True
CVE-2026-61660,RESERVED,23,552,2026-08-04,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-08-04,23,ghsa-repos,1,ghsa-repos:chamilo/chamilo-lms	GHSA-9g35-w847-rpp8,https://github.com/chamilo/chamilo-lms/security/advisories/GHSA-9g35-w847-rpp8,{'ghsa-repos': 'https://github.com/chamilo/chamilo-lms/security/advisories/GHSA-9g35-w847-rpp8'},,,,chamilo/chamilo-lms repository advisory GHSA-9g35-w847-rpp8,True
CVE-2026-61659,RESERVED,23,552,2026-08-04,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-08-04,23,ghsa-repos,1,ghsa-repos:chamilo/chamilo-lms	GHSA-9mpp-78g5-c22m,https://github.com/chamilo/chamilo-lms/security/advisories/GHSA-9mpp-78g5-c22m,{'ghsa-repos': 'https://github.com/chamilo/chamilo-lms/security/advisories/GHSA-9mpp-78g5-c22m'},,,,chamilo/chamilo-lms repository advisory GHSA-9mpp-78g5-c22m,True
CVE-2026-61658,RESERVED,23,552,2026-08-04,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-08-04,23,ghsa-repos,1,ghsa-repos:chamilo/chamilo-lms	GHSA-h24x-xw47-2wwx,https://github.com/chamilo/chamilo-lms/security/advisories/GHSA-h24x-xw47-2wwx,{'ghsa-repos': 'https://github.com/chamilo/chamilo-lms/security/advisories/GHSA-h24x-xw47-2wwx'},,,,chamilo/chamilo-lms repository advisory GHSA-h24x-xw47-2wwx,True
CVE-2026-61656,RESERVED,23,552,2026-08-04,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-08-04,23,ghsa-repos,1,ghsa-repos:chamilo/chamilo-lms	GHSA-vjmr-7vxh-wpg2,https://github.com/chamilo/chamilo-lms/security/advisories/GHSA-vjmr-7vxh-wpg2,{'ghsa-repos': 'https://github.com/chamilo/chamilo-lms/security/advisories/GHSA-vjmr-7vxh-wpg2'},,,,chamilo/chamilo-lms repository advisory GHSA-vjmr-7vxh-wpg2,True
CVE-2026-61655,RESERVED,23,552,2026-08-04,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-08-04,23,ghsa-repos,1,ghsa-repos:chamilo/chamilo-lms	GHSA-j9jg-h6cw-jj7v,https://github.com/chamilo/chamilo-lms/security/advisories/GHSA-j9jg-h6cw-jj7v,{'ghsa-repos': 'https://github.com/chamilo/chamilo-lms/security/advisories/GHSA-j9jg-h6cw-jj7v'},,,,chamilo/chamilo-lms repository advisory GHSA-j9jg-h6cw-jj7v,True
CVE-2026-61624,RESERVED,23,552,2026-08-04,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-08-04,23,ghsa-repos,1,ghsa-repos:chamilo/chamilo-lms	GHSA-x3j9-q879-46vr,https://github.com/chamilo/chamilo-lms/security/advisories/GHSA-x3j9-q879-46vr,{'ghsa-repos': 'https://github.com/chamilo/chamilo-lms/security/advisories/GHSA-x3j9-q879-46vr'},,,,chamilo/chamilo-lms repository advisory GHSA-x3j9-q879-46vr,True
CVE-2026-61623,RESERVED,23,552,2026-08-04,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-08-04,23,ghsa-repos,1,ghsa-repos:chamilo/chamilo-lms	GHSA-rp64-899j-x9f6,https://github.com/chamilo/chamilo-lms/security/advisories/GHSA-rp64-899j-x9f6,{'ghsa-repos': 'https://github.com/chamilo/chamilo-lms/security/advisories/GHSA-rp64-899j-x9f6'},,,,chamilo/chamilo-lms repository advisory GHSA-rp64-899j-x9f6,True
CVE-2026-61622,RESERVED,23,552,2026-08-04,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-08-04,23,ghsa-repos,1,ghsa-repos:chamilo/chamilo-lms	GHSA-2c5g-hrhg-44vg,https://github.com/chamilo/chamilo-lms/security/advisories/GHSA-2c5g-hrhg-44vg,{'ghsa-repos': 'https://github.com/chamilo/chamilo-lms/security/advisories/GHSA-2c5g-hrhg-44vg'},,,,chamilo/chamilo-lms repository advisory GHSA-2c5g-hrhg-44vg,True
CVE-2026-61615,RESERVED,23,552,2026-08-04,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-08-04,23,ghsa-repos,1,ghsa-repos:chamilo/chamilo-lms	GHSA-mw74-xqfh-r8gj,https://github.com/chamilo/chamilo-lms/security/advisories/GHSA-mw74-xqfh-r8gj,{'ghsa-repos': 'https://github.com/chamilo/chamilo-lms/security/advisories/GHSA-mw74-xqfh-r8gj'},,,,chamilo/chamilo-lms repository advisory GHSA-mw74-xqfh-r8gj,True
CVE-2026-61603,RESERVED,23,552,2026-08-04,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-08-04,23,ghsa-repos,1,ghsa-repos:chamilo/chamilo-lms	GHSA-94h4-9vrp-v3cv,https://github.com/chamilo/chamilo-lms/security/advisories/GHSA-94h4-9vrp-v3cv,{'ghsa-repos': 'https://github.com/chamilo/chamilo-lms/security/advisories/GHSA-94h4-9vrp-v3cv'},,,,chamilo/chamilo-lms repository advisory GHSA-94h4-9vrp-v3cv,True
CVE-2026-61602,RESERVED,23,552,2026-08-04,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-08-04,23,ghsa-repos,1,ghsa-repos:chamilo/chamilo-lms	GHSA-66hv-22wg-x4q2,https://github.com/chamilo/chamilo-lms/security/advisories/GHSA-66hv-22wg-x4q2,{'ghsa-repos': 'https://github.com/chamilo/chamilo-lms/security/advisories/GHSA-66hv-22wg-x4q2'},,,,chamilo/chamilo-lms repository advisory GHSA-66hv-22wg-x4q2,True
CVE-2026-61601,RESERVED,23,552,2026-08-04,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-08-04,23,ghsa-repos,1,ghsa-repos:chamilo/chamilo-lms	GHSA-55mr-fcm3-5724,https://github.com/chamilo/chamilo-lms/security/advisories/GHSA-55mr-fcm3-5724,{'ghsa-repos': 'https://github.com/chamilo/chamilo-lms/security/advisories/GHSA-55mr-fcm3-5724'},,,,chamilo/chamilo-lms repository advisory GHSA-55mr-fcm3-5724,True
CVE-2026-61600,RESERVED,23,552,2026-08-04,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-08-04,23,ghsa-repos,1,ghsa-repos:chamilo/chamilo-lms	GHSA-pjh4-mvwg-6jrm,https://github.com/chamilo/chamilo-lms/security/advisories/GHSA-pjh4-mvwg-6jrm,{'ghsa-repos': 'https://github.com/chamilo/chamilo-lms/security/advisories/GHSA-pjh4-mvwg-6jrm'},,,,chamilo/chamilo-lms repository advisory GHSA-pjh4-mvwg-6jrm,True
CVE-2026-61587,RESERVED,23,552,2026-08-04,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-08-04,23,ghsa-repos,1,ghsa-repos:chamilo/chamilo-lms	GHSA-j3jc-5rqc-qq2x,https://github.com/chamilo/chamilo-lms/security/advisories/GHSA-j3jc-5rqc-qq2x,{'ghsa-repos': 'https://github.com/chamilo/chamilo-lms/security/advisories/GHSA-j3jc-5rqc-qq2x'},,,,chamilo/chamilo-lms repository advisory GHSA-j3jc-5rqc-qq2x,True
CVE-2026-61585,RESERVED,23,552,2026-08-04,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-08-04,23,ghsa-repos,1,ghsa-repos:chamilo/chamilo-lms	GHSA-6wcp-8v36-m8hv,https://github.com/chamilo/chamilo-lms/security/advisories/GHSA-6wcp-8v36-m8hv,{'ghsa-repos': 'https://github.com/chamilo/chamilo-lms/security/advisories/GHSA-6wcp-8v36-m8hv'},,,,chamilo/chamilo-lms repository advisory GHSA-6wcp-8v36-m8hv,True
CVE-2026-61577,RESERVED,23,552,2026-08-04,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-08-04,23,ghsa-repos,1,ghsa-repos:chamilo/chamilo-lms	GHSA-cg5h-j563-652j,https://github.com/chamilo/chamilo-lms/security/advisories/GHSA-cg5h-j563-652j,{'ghsa-repos': 'https://github.com/chamilo/chamilo-lms/security/advisories/GHSA-cg5h-j563-652j'},,,,chamilo/chamilo-lms repository advisory GHSA-cg5h-j563-652j,True
CVE-2026-54748,RESERVED,23,552,2026-08-04,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-08-04,23,ghsa-repos,1,ghsa-repos:chamilo/chamilo-lms	GHSA-99q5-mwrx-jq34,https://github.com/chamilo/chamilo-lms/security/advisories/GHSA-99q5-mwrx-jq34,{'ghsa-repos': 'https://github.com/chamilo/chamilo-lms/security/advisories/GHSA-99q5-mwrx-jq34'},,,,chamilo/chamilo-lms repository advisory GHSA-99q5-mwrx-jq34,True
